date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:12:30	14430/14430	U-----	200	untouched ('')	image/jpeg	etag:%22385e-5b223734-6b26bfe2f63d2949;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/deskscene.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/deskscene.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:31	79932/79932	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-sleek-landing-page.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-sleek-landing-page.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:31	13832/13832	U-----	200	untouched ('')	image/jpeg	etag:%223608-5b223734-48ebcca32df95704;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/landingpage.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/landingpage.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:31	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-classic-no-title.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-classic-no-title.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:31	66489/66489	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-clean-news-slider.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-clean-news-slider.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:31	23030/23030	U-----	200	untouched ('')	image/jpeg	etag:%2259f6-5b223734-43bf47c00d9a4621;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/newsgallery.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/newsgallery.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:31	47566/47566	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-image-gallery.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-image-gallery.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:32	24573/24573	U-----	200	untouched ('')	image/jpeg	etag:%225ffd-5b223732-619a68663117ffb6;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/photogallery.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/photogallery.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:32	51982/51982	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-rock-band-music.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-rock-band-music.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:32	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-classic-with-details.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-classic-with-details.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:32	16141/16141	U-----	200	untouched ('')	image/jpeg	etag:%223f0d-5b223734-359811b29e81b84c;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/rockband_grid.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/rockband_grid.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:32	182963/182963	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2015:00:02%20GMT	https://inspirothemes.com/polo/revolution-interactive-whiteboard.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-interactive-whiteboard.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:33	10740/10740	U-----	200	untouched ('')	image/jpeg	etag:%2229f4-5b223734-e4f1ee1319b8f775;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/whiteboard.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/whiteboard.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:33	75615/75615	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-christmas-snow.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-christmas-snow.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:33	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-classic-no-spacing.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-classic-no-spacing.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:33	19672/19672	U-----	200	untouched ('')	image/jpeg	etag:%224cd8-5b223734-79bd7ebc92fdb3b;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/xmas_slider.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/xmas_slider.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:33	84375/84375	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-4kvideos.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-4kvideos.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:33	14224/14224	U-----	200	untouched ('')	image/jpeg	etag:%223790-5b223734-596309fad1922919;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_better_youtube.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_better_youtube.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:34	106622/106622	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-team-slider.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-team-slider.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:34	16355/16355	U-----	200	untouched ('')	image/jpeg	etag:%223fe3-5b223734-831106bd251b8536;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_our_team_slider.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_our_team_slider.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:34	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-fullwidth.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-fullwidth.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:34	107453/107453	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-team-carousel.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-team-carousel.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:34	16229/16229	U-----	200	untouched ('')	image/jpeg	etag:%223f65-5b223734-a3450d611d7b7a7c;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_our_team_carousel.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_our_team_carousel.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:34	49484/49484	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-restaurant.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-restaurant.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:35	9461/9461	U-----	200	untouched ('')	image/jpeg	etag:%2224f5-5b223732-ec3949400e9a3f2f;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/restaurant_grid.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/restaurant_grid.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:35	48257/48257	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-agency.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-agency.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:35	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-masonry.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-masonry.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:35	14087/14087	U-----	200	untouched ('')	image/jpeg	etag:%223707-5b223734-e9cc233869cfef41;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/agency_grid.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/agency_grid.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:35	72738/72738	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-concept.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-concept.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:35	19048/19048	U-----	200	untouched ('')	image/jpeg	etag:%224a68-5b223732-44a3b58319f901aa;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_concept.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_concept.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:36	59159/59159	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-creative-freedom.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-creative-freedom.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:36	11520/11520	U-----	200	untouched ('')	image/jpeg	etag:%222d00-5b223734-6440f07263c6f377;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_creative_freedom.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_creative_freedom.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:36	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-masonry-fullwidth.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-masonry-fullwidth.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:36	56066/56066	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-fullscreen-button.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-fullscreen-button.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:36	14518/14518	U-----	200	untouched ('')	image/jpeg	etag:%2238b6-5b223734-829da4ecb997b4ff;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_fullscreen_button1.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_fullscreen_button1.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:37	47350/47350	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-parallax-scene.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-parallax-scene.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:37	18693/18693	U-----	200	untouched ('')	image/jpeg	etag:%224905-5b223734-124926e255d1f319;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_parallax_scene.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_parallax_scene.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:37	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-masonry-with-details.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-masonry-with-details.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:37	54033/54033	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-sliding-overlays.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-sliding-overlays.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:37	16845/16845	U-----	200	untouched ('')	image/jpeg	etag:%2241cd-5b223734-3437c315534fc3e2;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_sliding_overlays.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_sliding_overlays.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:37	50150/50150	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-webproduct-hero.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-webproduct-hero.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:38	17604/17604	U-----	200	untouched ('')	image/jpeg	etag:%2244c4-5b223734-d4f79a2e0d14a50f;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_web_product_3d.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_web_product_3d.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:38	64005/64005	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-ecommerce.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-ecommerce.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:38	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-masonry-grey-background.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-masonry-grey-background.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:38	27989/27989	U-----	200	untouched ('')	image/jpeg	etag:%226d55-5b223734-d672c3387aa04443;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_woocommerce.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_woocommerce.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:38	62815/62815	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-carousel-classic.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-carousel-classic.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:38	22038/22038	U-----	200	untouched ('')	image/jpeg	etag:%225616-5b223732-e0b7ee02f3bbfded;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_classic1.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_classic1.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:39	56618/56618	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-carousel-highlight.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-carousel-highlight.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:39	20384/20384	U-----	200	untouched ('')	image/jpeg	etag:%224fa0-5b223734-72481a9c95b894fa;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_highlight1.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_highlight1.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:39	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-masonry-no-page-title.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-masonry-no-page-title.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:39	72820/72820	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-carousel-gallery.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-carousel-gallery.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:39	25209/25209	U-----	200	untouched ('')	image/jpeg	etag:%226279-5b223734-d5da76f701406b4e;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_instagram1.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_instagram1.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:39	51380/51380	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-carousel-media.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-carousel-media.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:40	22966/22966	U-----	200	untouched ('')	image/jpeg	etag:%2259b6-5b223732-50451c8c85bb67c3;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_media1.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_media1.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:40	89120/89120	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-carousel-photography.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-carousel-photography.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:40	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-classic-sidebar.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-classic-sidebar.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:40	22817/22817	U-----	200	untouched ('')	image/jpeg	etag:%225921-5b223734-989b199e738816b0;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_photography1.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_photography1.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:40	44526/44526	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-carousel-showcase.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-carousel-showcase.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:41	18724/18724	U-----	200	untouched ('')	image/jpeg	etag:%224924-5b223734-a553f90304cbdb75;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_showcase1.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/carousel_showcase1.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:41	40803/40803	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-hero-image.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-hero-image.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:41	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-columns-1.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-columns-1.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:41	27235/27235	U-----	200	untouched ('')	image/jpeg	etag:%226a63-5b223732-c0a65a12333ad684;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/hero_image1.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/hero_image1.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:41	41028/41028	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-hero-newsletter.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-hero-newsletter.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:41	20738/20738	U-----	200	untouched ('')	image/jpeg	etag:%225102-5b223732-35d909ab079bde16;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/hero_newsletter1.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/hero_newsletter1.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:42	41582/41582	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-hero-vimeo.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-hero-vimeo.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:42	23945/23945	U-----	200	untouched ('')	image/jpeg	etag:%225d89-5b223734-de1ec408e4d35b12;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/hero_vimeo1.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/hero_vimeo1.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:42	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-columns-2.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-columns-2.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:42	41602/41602	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-hero-youtube.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-hero-youtube.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:42	18476/18476	U-----	200	untouched ('')	image/jpeg	etag:%22482c-5b223734-adf026ae205c9a2f;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/hero_youtube1.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/hero_youtube1.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:43	46463/46463	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-rotating-words.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-rotating-words.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:43	19717/19717	U-----	200	untouched ('')	image/jpeg	etag:%224d05-5b223732-4adc8f5a86064ed2;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_rotatingwords.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium_rotatingwords.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:43	2316/2316	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Jun%202019%2007:06:52%20GMT	https://inspirothemes.com/polo/portfolio-columns-3.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/portfolio-columns-3.html	(from https://inspirothemes.com/polo/page-site-map.html)
10:12:43	87538/87538	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-content-zoom.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-content-zoom.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:43	12747/12747	U-----	200	untouched ('')	image/jpeg	etag:%2231cb-5b223734-d333c90c98096780;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium1_content_zoom.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium1_content_zoom.jpg	(from https://inspirothemes.com/polo/preview/index.html)
10:12:43	58115/58115	U-----	200	untouched ('OK')	text/html	date:Sat,%2014%20Dec%202019%2014:59:57%20GMT	https://inspirothemes.com/polo/revolution-premium-scroll-effects.html	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/revolution-premium-scroll-effects.html	(from https://inspirothemes.com/polo/preview/index.html)
10:12:44	16964/16964	U-----	200	untouched ('')	image/jpeg	etag:%224244-5b223734-be9e0d150a361cf6;;;%22	https://inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium2_big_bold.jpg	C:/My%20Web%20Sites/POLO%20FARC%20Template/inspirothemes.com/polo/plugins/slider-revolution/assets/gridimages/premium2_big_bold.jpg	(from https://inspirothemes.com/polo/preview/index.html)
